paper,year,word,ctx_freq,PMI
La Croix,1893,vient,8,5.538
La Croix,1893,condamné,11,8.45
La Croix,1893,mort,4,4.723
La Croix,1893,feuilles,4,8.215
La Croix,1893,parmi,5,5.662
La Croix,1893,municipal,5,6.841
La Croix,1893,moment,4,4.72
La Croix,1893,poète,5,8.157
La Croix,1893,roy,3,8.489
La Croix,1893,chez,9,5.523
La Croix,1893,tournadre,6,15.774
La Croix,1893,joyeux,3,8.791
La Croix,1893,huit,3,5.082
La Croix,1893,condamnation,5,8.831
La Croix,1893,cour,7,6.167
La Croix,1893,assises,10,9.03
La Croix,1893,vingt,3,5.16
La Croix,1893,arrêtés,12,9.593
La Croix,1893,fille,4,5.583
La Croix,1893,brest,5,8.399
La Croix,1893,meunier,15,11.405
La Croix,1893,faire,10,4.523
La Croix,1893,conférence,3,5.219
La Croix,1893,sans,8,3.896
La Croix,1893,groupes,3,6.671
La Croix,1893,devant,5,4.568
La Croix,1893,mois,3,3.988
La Croix,1893,grévistes,3,7.021
La Croix,1893,placards,15,13.905
La Croix,1893,saint,7,4.233
La Croix,1893,sauter,5,9.711
La Croix,1893,francis,9,9.964
La Croix,1893,arrestation,11,9.251
La Croix,1893,cordonnier,3,10.763
La Croix,1893,après,10,4.334
La Croix,1893,quelque,4,5.148
La Croix,1893,temps,6,4.408
La Croix,1893,donné,4,5.144
La Croix,1893,révolutionnaire,4,7.415
La Croix,1893,affilié,3,12.187
La Croix,1893,bande,5,8.127
La Croix,1893,orléans,7,7.551
La Croix,1893,étranger,9,7.606
La Croix,1893,décembre,15,7.496
La Croix,1893,schouppe,8,17.831
La Croix,1893,affiches,3,8.4
La Croix,1893,guerre,3,3.317
La Croix,1893,citoyen,3,6.395
La Croix,1893,opinions,4,8.56
La Croix,1893,sait,3,4.88
La Croix,1893,toujours,3,4.016
La Croix,1893,où,6,3.51
La Croix,1893,celle,3,4.279
La Croix,1893,compagnons,8,9.892
La Croix,1893,nombreux,10,7.143
La Croix,1893,ceux,9,5.38
La Croix,1893,conférences,4,7.62
La Croix,1893,annonce,3,5.56
La Croix,1893,instruction,5,6.399
La Croix,1893,soir,6,4.659
La Croix,1893,lois,4,6.471
La Croix,1893,toutefois,3,6.76
La Croix,1893,sous,5,3.627
La Croix,1893,ébéniste,3,12.37
La Croix,1893,gendarmerie,3,8.141
La Croix,1893,très,5,3.661
La Croix,1893,an,4,4.433
La Croix,1893,ministre,3,3.663
La Croix,1893,surtout,3,5.123
La Croix,1893,rien,3,3.922
La Croix,1893,perquisitions,6,10.565
La Croix,1893,depuis,3,3.579
La Croix,1893,vaste,6,8.178
La Croix,1893,nombre,4,4.332
La Croix,1893,ville,9,5.806
La Croix,1893,presque,3,5.341
La Croix,1893,trouvé,6,7.04
La Croix,1893,chef,4,4.763
La Croix,1893,blessés,4,6.665
La Croix,1893,homme,3,4.054
La Croix,1893,relations,4,6.941
La Croix,1893,paris,12,4.136
La Croix,1893,espagne,8,7.11
La Croix,1893,candidat,3,7.048
La Croix,1893,trouve,5,6.132
La Croix,1893,vont,3,5.952
La Croix,1893,dimanche,4,5.247
La Croix,1893,main,5,5.682
La Croix,1893,valladolid,5,14.166
La Croix,1893,marseille,5,6.646
La Croix,1893,novembre,6,6.168
La Croix,1893,nouvelles,6,5.707
La Croix,1893,viennent,4,6.667
La Croix,1893,lieu,3,3.607
La Croix,1893,nom,3,4.298
La Croix,1893,matin,9,5.458
La Croix,1893,dernier,4,4.773
La Croix,1893,voulaient,5,9.448
La Croix,1893,croit,4,6.833
La Croix,1893,organe,4,6.953
La Croix,1893,quelques,3,3.503
La Croix,1893,attentat,10,9.604
La Croix,1893,fuite,4,8.239
La Croix,1893,procès,6,7.087
La Croix,1893,accusés,4,8.893
La Croix,1893,déjà,3,4.075
La Croix,1893,plusieurs,14,6.618
La Croix,1893,gt,4,2.582
La Croix,1893,mai,5,5.215
La Croix,1893,opérées,3,9.302
La Croix,1893,maison,4,4.696
La Croix,1893,vive,3,5.975
La Croix,1893,complot,11,10.363
La Croix,1893,espagnols,7,9.09
La Croix,1893,nouvelle,4,4.756
La Croix,1893,tocsin,3,12.009
La Croix,1893,lettres,5,6.39
La Croix,1893,martinet,3,11.002
La Croix,1893,organiser,3,7.498
La Croix,1893,levallois,4,9.547
La Croix,1893,perret,4,9.953
La Croix,1893,opportunistes,3,10.671
La Croix,1893,ancien,3,4.866
La Croix,1893,voleurs,3,8.897
La Croix,1893,domicile,4,7.12
La Croix,1893,uu,3,7.39
La Croix,1893,samedi,6,6.291
La Croix,1893,aujourd,6,4.696
La Croix,1893,hui,6,4.578
La Croix,1893,reclus,3,11.743
La Croix,1893,célèbre,3,6.969
La Croix,1893,organisation,4,6.219
La Croix,1893,nombreuses,6,7.11
La Croix,1893,sept,3,5.691
La Croix,1893,dangereux,5,8.595
La Croix,1893,nommé,3,5.703
La Croix,1893,armée,3,4.699
La Croix,1893,propos,4,6.33
La Croix,1893,frères,3,6.486
La Croix,1893,placide,3,11.787
La Croix,1893,heures,5,3.545
La Croix,1893,quarante,3,6.724
La Croix,1893,juin,3,4.932
La Croix,1893,victime,4,7.093
La Croix,1893,jour,4,3.754
La Croix,1893,mouvement,3,5.426
La Croix,1893,église,3,5.718
La Croix,1893,lancé,4,8.503
La Croix,1893,voix,3,4.655
La Croix,1893,derniers,4,6.139
La Croix,1893,quand,3,3.962
La Croix,1893,france,3,2.686
La Croix,1893,masse,3,7.142
La Croix,1893,comité,3,4.698
La Croix,1893,affaire,3,4.929
La Croix,1893,e,3,2.129
La Croix,1893,cabinet,3,5.551
La Croix,1893,georges,4,5.695
La Croix,1893,menées,5,10.196
La Croix,1893,organisé,4,7.726
La Croix,1893,pallas,4,14.403
La Croix,1893,apposés,3,12.146
La Croix,1893,veulent,3,6.71
La Croix,1893,seul,3,4.832
La Croix,1893,travaux,3,5.31
La Croix,1893,tout,5,2.792
La Croix,1893,vienne,6,7.183
La Croix,1893,déclaré,3,5.782
La Croix,1893,disent,3,7.177
La Croix,1893,i,4,1.261
La Croix,1893,havre,4,7.343
La Croix,1893,curieux,4,7.65
La Croix,1893,vol,3,6.204
La Croix,1893,lyon,7,6.832
La Croix,1893,quarantaine,3,9.674
La Croix,1893,perpignan,4,9.134
La Croix,1893,trois,6,4.481
La Croix,1893,avignon,3,9.117
La Croix,1893,suite,4,4.629
La Croix,1893,découverte,4,8.386
La Croix,1893,forcené,3,11.853
La Croix,1893,janvier,6,5.903
La Croix,1893,manifestation,3,6.488
La Croix,1893,revue,3,5.397
La Croix,1893,vingtaine,3,8.852
La Croix,1893,rome,4,5.878
La Croix,1893,berlin,4,5.874
La Croix,1893,répondre,3,6.621
La Croix,1893,allemagne,3,4.457
La Croix,1893,ci,4,4.458
La Croix,1893,veille,3,6.514
La Croix,1893,vis,5,7.228
La Croix,1893,soudey,4,17.289
La Croix,1893,complots,3,11.496
La Croix,1894,dit,40,5.074
La Croix,1894,étrangers,20,7.347
La Croix,1894,londres,50,7.231
La Croix,1894,forcés,3,6.91
La Croix,1894,jeune,31,6.322
La Croix,1894,homme,6,3.392
La Croix,1894,ortiz,7,12.848
La Croix,1894,cambrioleur,5,10.044
La Croix,1894,croit,14,6.979
La Croix,1894,grand,17,3.999
La Croix,1894,vive,3,4.313
La Croix,1894,p,2178,4.772
La Croix,1894,span,1295,1.31
La Croix,1894,style,662,1.342
La Croix,1894,color,650,1.316
La Croix,1894,slategray,638,1.289
La Croix,1894,barcelone,24,9.499
La Croix,1894,salvador,22,12.925
La Croix,1894,a,392,4.665
La Croix,1894,demandé,5,5.271
La Croix,1894,doctrines,10,8.905
La Croix,1894,déclaré,9,5.705
La Croix,1894,avoir,24,4.632
La Croix,1894,août,11,5.116
La Croix,1894,aujourd,25,5.093
La Croix,1894,hui,21,4.723
La Croix,1894,comme,65,4.979
La Croix,1894,centre,6,5.306
La Croix,1894,agitation,3,6.139
La Croix,1894,nombreuses,4,4.864
La Croix,1894,réunions,8,6.712
La Croix,1894,compagnons,20,9.552
La Croix,1894,être,54,4.875
La Croix,1894,gens,4,3.867
La Croix,1894,veut,10,5.284
La Croix,1894,aucune,7,4.577
La Croix,1894,autorité,3,4.641
La Croix,1894,donc,5,3.009
La Croix,1894,vrai,8,5.296
La Croix,1894,celui,9,4.031
La Croix,1894,espagnols,12,8.206
La Croix,1894,lit,4,4.501
La Croix,1894,ici,5,3.645
La Croix,1894,propos,13,6.368
La Croix,1894,arrestations,46,10.586
La Croix,1894,plusieurs,31,6.103
La Croix,1894,lieu,15,4.268
La Croix,1894,lyon,14,6.17
La Croix,1894,arrestation,20,8.451
La Croix,1894,complices,3,6.967
La Croix,1894,allemand,9,5.405
La Croix,1894,sûreté,6,6.462
